pid	doi	award_ids
articles:21931	10.1175/JAS-D-18-0105.1	DESC0016476
articles:21942	10.1175/JAS-D-18-0081.1	
articles:21932	10.1175/JAS-D-18-0078.1	DESC0016476
articles:22156	10.1029/2018JG004680	2.02E+13
articles:22073	10.1175/JTECH-D-18-0028.1	
articles:21943	10.1175/JAS-D-17-0354.1	
articles:21961	10.1175/JCLI-D-18-0243.1	
articles:21964	10.1175/MWR-D-18-0153.1	
articles:22139	10.1175/MWR-D-18-0155.1	
articles:22182	10.1029/2018JC014416	
articles:22158	10.1029/2018JA025696	AGS1033112
articles:22159	10.1029/2018WR023548	
articles:22181	10.1029/2018JC014275	SC0012605
articles:22160	10.1175/WAF-D-18-0056.1	
articles:22090	10.1175/JTECH-D-17-0224.1	AGS1033112
articles:21896	10.1175/JCLI-D-18-0116.1	
articles:21898	10.1175/JCLI-D-18-0134.1	
articles:21897	10.1175/WAF-D-18-0029.1	
articles:22507	10.5140/JASS.2018.35.3.185	
articles:21971	10.4209/aaqr.2018.09.maps	
articles:21933	10.1098/rsta.2017.0344	
articles:22051	10.1029/2018GL078035	
articles:22033	10.1029/2018GL079000	2.02E+13
articles:22107	10.1029/2018JA025457	
articles:21977	10.5194/acp-18-13655-2018	
articles:22155	10.1126/science.aat6711	
articles:22043	10.3390/atmos9100371	
articles:22044	10.3389/fspas.2018.00032	
articles:22105	10.1029/2018JA025835	
articles:21981	10.5194/acp-18-13411-2018	
articles:21984	10.3847/1538-4357/aad910	
articles:21912	10.1007/s00382-017-4008-z	
articles:21979	10.5194/gmd-11-3747-2018	
articles:22091	10.3390/atmos9090361	
articles:22037	10.1209/0295-5075/123/44002	
articles:21985	10.5194/gmd-11-3727-2018	NNX11AI51G
articles:21970	10.1029/2018JD028696	
articles:21973	10.1029/2018JD028736	
articles:22026	10.1029/2018JD028494	
articles:22027	10.1029/2018JD028583	
articles:22028	10.1029/2018JD028380	
articles:22016	10.1029/2018JD028553	
articles:22001	10.1029/2018JD029020	NNX15AE48G
articles:21999	10.1029/2018GL079022	DESC0012711
articles:21782	10.1016/j.agrformet.2018.05.007	
articles:22103	10.1029/2018SW001869	AGS1033112
articles:21940	10.5194/acp-18-13135-2018	
articles:21965	10.5194/os-14-999-2018	
articles:22183	10.1080/02626667.2018.1534240	
articles:21944	10.5194/amt-11-5049-2018	
articles:22106	10.1029/2018JA025720	
articles:21950	10.1088/1748-9326/aad93c	2.02E+13
articles:21945	10.1038/d41586-018-06150-5	
articles:21993	10.1029/2018JD028438	
articles:22104	10.1029/2018JA025575	
articles:21713	10.1016/j.atmosres.2018.03.002	
articles:21726	10.1007/s12083-017-0575-3	
articles:21712	10.1016/j.atmosres.2018.03.010	
articles:21848	10.1016/j.envsoft.2018.05.018	
articles:21899	10.1175/JPO-D-17-0258.1	
articles:21947	10.1175/JAMC-D-17-0151.1	
articles:21935	10.1364/AO.57.007276	
articles:21875	10.1016/j.atmosenv.2018.06.019	
articles:21880	10.1016/j.ijdrr.2018.02.027	
articles:21883	10.1016/j.ijdrr.2018.01.023	
articles:21978	10.1007/s40641-018-0107-0	
articles:22015	10.1175/BAMS-D-17-0098.1	NA13OAR4310138,OCE1243015
articles:22111	10.1175/BAMS-D-16-0236.1	AGS1243095
articles:22110	10.1175/BAMS-D-17-0164.1	AGS1243030
articles:22075	10.1029/2018MS001377	
articles:22077	10.1029/2018EF000943	
articles:22076	10.1029/2018MS001314	
articles:22102	10.1175/BAMS-D-18-0139.1	
articles:22005	10.1016/j.jhydrol.2018.07.031	
articles:21829	10.1175/JCLI-D-17-0901.1	
articles:21874	10.1175/JAS-D-17-0348.1	
articles:21879	10.1175/JAS-D-18-0074.1	
articles:21967	10.1175/JPO-D-18-0020.1	
articles:22074	10.1029/2018JC013975	
articles:22109	10.1029/2018JA025892	
articles:21900	10.1175/JAS-D-17-0190.1	
articles:21951	10.1175/JPO-D-17-0150.1	
articles:21901	10.1175/JAMC-D-17-0340.1	
articles:21911	10.1175/JAS-D-17-0400.1	
articles:21882	10.1175/JCLI-D-17-0649.1	
articles:21934	10.1175/MWR-D-18-0152.1	
articles:21946	10.1175/JHM-D-18-0027.1	
articles:21881	10.1175/JCLI-D-18-0108.1	
articles:22406	10.1007/s40641-018-0101-6	
articles:21952	10.1126/science.aan5360	
articles:21936	10.5194/gmd-11-3481-2018	
technotes:567	10.5065/D6S181BB	
technotes:566	10.5065/D6WS8S2C	
articles:21937	10.5194/acp-18-12511-2018	
articles:21913	10.5194/acp-18-12433-2018	
articles:21914	10.5194/acp-18-12461-2018	
articles:22006	10.1029/2018GL078642	NNX15AQ66G
articles:22007	10.1029/2018GL078387	
articles:22129	10.1002/joc.5694	1419563
articles:22099	10.1038/s41550-018-0562-5	
articles:22108	10.1029/2018JA025424	
usclivar:114	10.5065/D6Z036ZS	
articles:22029	10.1029/2018JA025309	
articles:21915	10.5194/acp-18-12315-2018	
articles:22008	10.1029/2017JD028111	
articles:21894	10.5194/acp-18-12223-2018	
technotes:565	10.5065/D6HQ3XQJ	
technotes:564	10.5065/D6ZW1JRF	
articles:21917	10.5194/acp-18-11949-2018	
articles:21916	10.5194/acp-18-11927-2018	
usclivar:113	10.5065/D62N513R	
articles:21918	10.3847/1538-4357/aaceab	
articles:21920	10.5194/acp-18-11683-2018	
articles:21968	10.1126/science.aat8680	
articles:21919	10.3847/1538-4357/aad17e	
articles:21921	10.1021/acsearthspacechem.8b00061	
articles:21954	10.1029/2018GL078596	
articles:21953	10.1029/2018JD028844	
articles:21902	10.5194/acp-18-11507-2018	
articles:21890	10.1007/s10021-017-0193-1	
articles:21903	10.5194/acp-18-11323-2018	
articles:21884	10.5194/acp-18-11185-2018	
articles:22054	10.1117/12.2313581	
articles:21885	10.1038/s41598-018-30320-0	
articles:21886	10.5194/acp-18-11007-2018	NNX16AD96G
articles:21949	10.1038/s41558-018-0236-4	
articles:21990	10.1029/2017MS001189	
articles:21876	10.5194/acp-18-10869-2018	
articles:21956	10.1029/2018GL078487	NNX13AF77G
articles:21847	10.3847/1538-4357/aacefa	
articles:21661	10.1145/3219104.3219150	
articles:21804	10.1016/j.envint.2018.04.048	
articles:21830	10.1175/JCLI-D-17-0825.1	NA16OAR4310170,OCE1243015
articles:21849	10.1175/JAS-D-17-0372.1	
articles:21852	10.1016/j.atmosenv.2018.05.057	
articles:21889	10.1007/s11214-018-0534-1	
articles:21803	10.1007/s00442-018-4198-z	
articles:21801	10.1007/s10546-018-0349-3	
articles:21976	10.1175/BAMS-D-17-0009.1	
articles:22146	10.1016/j.rsase.2018.04.010	
articles:22037	10.1209/0295-5075/123/44002	
articles:21957	10.1007/s10533-018-0478-2	
articles:22057	10.1007/s13171-018-0129-7	DMS0707069
articles:21988	10.1175/BAMS-D-17-0312.1	
articles:21832	10.1175/JCLI-D-18-0041.1	
articles:21840	10.1175/MWR-D-17-0379.1	AGS1033112
articles:21800	10.1175/JCLI-D-17-0513.1	
articles:21831	10.1175/JCLI-D-17-0904.1	
articles:21850	10.1175/JAS-D-17-0164.1	DESC0016476
articles:21802	10.1175/WAF-D-17-0101.1	AGS1120459
articles:21851	10.1175/JTECH-D-17-0225.1	
articles:21904	10.1175/JAMC-D-17-0291.1	
articles:22165	10.1175/JCLI-D-17-0454.1	
articles:21888	10.1175/JHM-D-17-0189.1	
articles:22030	10.1029/2018JA025566	
articles:22031	10.1029/2018JA025349	
articles:21761	10.1175/JCLI-D-17-0838.1	DESC0012711
articles:22032	10.1029/2017JA024846	
articles:21959	10.1063/1.5043293	
articles:22112	10.3390/w10081009	
articles:22017	10.3389/fspas.2018.00023	
articles:21938	10.1029/2018GL078254	
articles:21853	10.5194/npg-25-537-2018	
articles:21958	10.3390/atmos9080293	
articles:21974	10.1029/2017JD028082	
articles:22011	10.1029/2018JD029049	
articles:21922	10.1029/2018JA025504	
articles:21995	10.1029/2018JD028475	
articles:22009	10.1029/2018JD028271	
articles:21994	10.1029/2017JD027915	
articles:21854	10.5194/acp-18-10715-2018	
articles:21856	10.5194/amt-11-4435-2018	
articles:21855	10.1038/s41586-018-0252-6	
articles:21939	10.1126/sciadv.aat6025	
articles:21857	10.3847/1538-4357/aaccee	
articles:21833	10.5194/acp-18-10497-2018	
articles:21887	10.1073/pnas.1803295115	
articles:22010	10.1029/2018JD028539	
articles:21799	10.1126/science.aat9097	
articles:21834	10.5194/amt-11-4309-2018	AGS1522830
articles:22055	10.1117/12.2314212	
articles:21923	10.1029/2017JA025154	80NSSC17K0013,NNX14AE06G
articles:21975	10.1029/2018JD028452	
articles:21836	10.5194/amt-11-4239-2018	AGS1522830
articles:21835	10.3847/2041-8213/aad1ed	
articles:21859	10.1029/2017JD028211	
articles:21858	10.1029/2018GL078828	
articles:21948	10.1002/joc.5561	
articles:21891	10.1029/2018SW001847	
articles:21783	10.5194/gmd-11-2581-2018	
articles:21784	10.1007/s10291-018-0730-1	AGS1033112
articles:21798	10.1088/1748-9326/aacc4c	
articles:21878	10.1371/journal.pmed.1002598	
articles:21604	10.1016/j.parco.2018.04.002	
articles:21663	10.1007/s00376-018-8061-2	
articles:21787	10.1002/eap.1721	
articles:21805	10.1016/j.jhydrol.2018.04.073	
articles:21861	10.1175/BAMS-D-17-0301.1	
articles:21860	10.1002/joc.5527	
articles:21786	10.1016/j.atmosenv.2018.05.005	
articles:21862	10.1175/BAMS-D-16-0178.1	
articles:21809	10.1093/jme/tjy011	
articles:21838	10.1038/s41561-018-0146-0	
articles:21839	10.1038/s41561-018-0151-3	
articles:21863	10.1175/BAMS-D-16-0309.1	NA15OAR4590191
articles:21727	10.1002/wat2.1288	1419563
articles:21928	10.1016/j.pocean.2018.05.007	
articles:21929	10.1029/2017MS001257	
articles:22035	10.1088/1748-9326/aacf68	2.02E+13
articles:21807	10.1175/JCLI-D-17-0543.1	
articles:21927	10.1029/2017MS001247	
articles:21815	10.1175/MWR-D-17-0265.1	NNL13AQ00C
articles:21926	10.1029/2018JA025507	
articles:21808	10.1175/JAS-D-17-0155.1	
articles:21925	10.1029/2018JA025294	
articles:21785	10.1175/WCAS-D-17-0126.1	1331490
articles:21728	10.1175/JCLI-D-17-0566.1	
articles:21806	10.1175/JCLI-D-17-0783.1	
articles:21841	10.1175/JTECH-D-18-0038.1	
articles:21788	10.5194/acp-18-9107-2018	
articles:21789	10.5194/npg-25-477-2018	
articles:21924	10.1002/eap.1752	EMW2011FP01124
articles:21759	10.5194/acp-18-8953-2018	
articles:21790	10.5194/acp-18-9075-2018	
articles:21817	10.1155/2018/1613756	
articles:21842	10.1029/2018GL078312	
articles:21810	10.1371/journal.pone.0198748	
articles:21866	10.1029/2017JD027950	
articles:21895	10.1029/2018JD028578	
articles:21763	10.5194/esd-9-895-2018	AGS1243095
articles:21764	10.5194/bg-15-3841-2018	
articles:21837	10.1073/pnas.1801270115	
articles:22003	10.1007/s40641-018-0098-x	
articles:21729	10.5194/cp-14-887-2018	
articles:21672	10.1007/s10874-017-9369-5	
articles:21731	10.5194/acp-18-8647-2018	
articles:21732	10.5194/gmd-11-2455-2018	DEAC0576RL01830
articles:21730	10.5194/amt-11-3569-2018	
articles:21735	10.5194/amt-11-3491-2018	
articles:21734	10.3389/fpsyg.2018.00994	
articles:21736	10.1038/s41598-018-27673-x	
articles:21733	10.3847/2041-8213/aaca97	
articles:21737	10.1038/s41598-018-27537-4	
articles:21768	10.1029/2017JD028033	
articles:21769	10.1029/2018JD028285	DEAC0576RL01830
articles:21770	10.1029/2018JD028424	AGS1401803
articles:21766	10.1029/2018GL077852	
articles:21765	10.1029/2018GL077677	
articles:21685	10.5194/acp-18-8373-2018	
articles:21738	10.5194/acp-18-8409-2018	
articles:21710	10.1039/C7PP00374A	
articles:21739	10.5194/acp-18-8439-2018	
articles:21867	10.1002/joc.5474	
articles:21709	10.5194/acp-18-8293-2018	
articles:21740	10.1088/1748-9326/aac4bd	NNX16AO98G
articles:22052	10.5194/acp-18-8331-2018	
articles:21771	10.1029/2017JD028012	
articles:21560	10.1017/jfm.2018.192	
articles:21714	10.3847/1538-4357/aac028	
articles:21868	10.1002/2017MS001227	AGS1049057,DESC0006702
articles:21716	10.1038/s41598-018-27127-4	NNL13AQ00C
articles:21686	10.1126/science.aat1871	
articles:21715	10.3847/1538-4357/aabba3	
conference:3325	10.6084/m9.figshare.6451508.v1	
articles:21717	10.1007/s10584-018-2211-5	
articles:21772	10.3390/atmos9060216	
articles:21668	10.1080/02786826.2018.1439570	
articles:21491	10.1016/j.scitotenv.2017.12.312	
articles:21581	10.1002/kin.21172	
articles:21669	10.1088/1748-9326/aaba48	
articles:21671	10.1016/j.ocemod.2018.04.005	
articles:21665	10.1175/JCLI-D-17-0439.1	
articles:21687	10.1111/padr.12150	
articles:21670	10.1016/j.ocemod.2018.04.007	
articles:21690	10.1364/AO.57.004440	
articles:21689	10.1038/s41558-018-0163-4	
articles:21773	10.1007/s12601-018-0007-1	
articles:21743	10.1175/JAS-D-17-0310.1	
articles:21744	10.1175/JAS-D-17-0309.1	
articles:21745	10.1175/JAS-D-17-0153.1	
articles:21623	10.1016/j.jastp.2017.07.024	AGS1033112,AGS1339918,NNX13AF93G,NNX14AD84G
articles:21660	10.1175/MWR-D-17-0295.1	AGS1243030
articles:21691	10.3847/1538-4357/aabc07	
articles:21777	10.1088/1742-6596/1037/7/072056	
articles:21795	10.1175/BAMS-D-17-0001.1	
articles:21793	10.1175/BAMS-D-17-0156.1	
articles:21792	10.1175/JAMC-D-17-0337.1	NNX15AQ66G
articles:21794	10.1175/BAMS-D-18-0038.1	
articles:21797	10.4269/ajtmh.17-0539	
articles:21796	10.1111/nph.15116	
articles:21843	10.1007/s13143-018-0300-z	
articles:21955	10.1029/2018JA025418	
articles:21844	10.1007/s13143-018-0013-3	
articles:21869	10.1029/2018MS001326	
articles:22141	10.3390/fire1010006	EMW2015FP00888
articles:21791	10.1175/WAF-D-17-0144.1	NA15OAR4590191
articles:21741	10.1175/JAS-D-17-0397.1	
articles:21742	10.1175/JAS-D-17-0382.1	
articles:21905	10.1029/2017JC013749	
articles:21662	10.1175/JCLI-D-17-0407.1	
articles:21873	10.1029/2018RG000600	DESC0012606
articles:21811	10.1175/JHM-D-17-0202.1	
articles:21812	10.1175/MWR-D-17-0314.1	
articles:21813	10.1175/MWR-D-18-0077.1	
articles:21746	10.1175/JAS-D-17-0389.1	DESC0016476
articles:21870	10.1029/2017JA025097	
articles:21814	10.1175/MWR-D-17-0384.1	AGS0856145
articles:21871	10.1029/2018JA025464	NNX16AB82G
articles:21991	10.1007/s10393-018-1320-y	
articles:21688	10.1007/s00382-017-3893-5	1235231
articles:22000	10.1175/JCLI-D-17-0324.1	
articles:21674	10.5194/acp-18-7473-2018	
articles:21675	10.5194/acp-18-7489-2018	
articles:21676	10.5194/acp-18-7509-2018	NNX15AE38G
articles:21692	10.5194/amt-11-3091-2018	AGS1522830,NNX16AK37G
articles:21677	10.5194/acp-18-7439-2018	
articles:21722	10.1029/2018GL078039	
articles:21721	10.1029/2018GL077678	
articles:21718	10.1029/2018GL077956	
articles:21719	10.1029/2017GL076246	
articles:21723	10.1029/2018GL077955	
articles:21748	10.1029/2017JD027978	
articles:21720	10.1029/2018GL077867	AGS1552153
articles:21747	10.1029/2018JD028425	NNX14AN47G
articles:21749	10.1029/2017JD028075	
articles:21679	10.5194/acp-18-7217-2018	
articles:21678	10.5194/acp-18-7251-2018	
articles:21673	10.1088/1748-9326/aab9df	20156700323460,NA17OAR4310134
articles:21774	10.1029/2018JA025460	
articles:21753	10.1029/2017JG004348	20156700323489,AGS1243095
usclivar:111	10.5065/D69Z93QF	
usclivar:110	10.5065/D6FQ9VDB	
articles:21664	10.1088/1748-9326/aabcdc	
articles:21695	10.1029/2018GL077728	
articles:21699	10.1029/2018GL077325	
articles:21622	10.5194/acp-18-6847-2018	
articles:21707	10.1029/2017JA025166	
articles:21698	10.1029/2018GL077510	X13AF77G
articles:21697	10.1029/2018GL077905	
articles:21696	10.1029/2018GL077723	NNX16AB82G
articles:21694	10.1029/2018JD028290	
articles:21693	10.1002/2017JD028146	DEAC0576RL01830
articles:21526	10.1016/j.atmosres.2018.01.015	
articles:21667	10.1073/pnas.1801191115	
articles:21649	10.1038/s41467-018-04307-4	
articles:21666	10.1186/s40623-018-0857-x	
articles:21650	10.5194/acp-18-6699-2018	
articles:21969	10.3847/1538-4365/aab771	
articles:21638	10.1525/elementa.291	
articles:21642	10.1088/1748-9326/aab048	
articles:21641	10.1088/1748-9326/aabf21	
articles:21684	10.4269/ajtmh.17-0693	
articles:21639	10.5194/amt-11-2653-2018	
articles:21751	10.3390/w10050596	
articles:21640	10.5194/acp-18-6353-2018	
articles:21624	10.5194/gmd-11-1695-2018	
articles:21626	10.5194/amt-11-2537-2018	
articles:21627	10.5194/acp-18-6121-2018	
articles:21625	10.5194/amt-11-2567-2018	AGS1522830,AGS1641177
articles:21628	10.1088/1748-9326/aabef2	
articles:21564	10.1007/s00382-017-3767-x	
articles:21582	10.1016/j.ocemod.2018.03.004	
articles:21566	10.1007/s00382-017-3830-7	
articles:21775	10.1029/2018JA025353	
articles:21754	10.1002/2018MS001284	
articles:21750	10.1029/2017MS001219	DEAC0576RL01830
articles:21752	10.1029/2018EF000825	DESC0012711
articles:21724	10.1002/2018EA000363	
technotes:563	10.5065/D6MK6BPR	
articles:21725	10.3390/atmos9050197	
articles:21584	10.1175/JCLI-D-17-0270.1	NA13OAR4310138,OCE1243015
articles:21702	10.1175/JAS-D-17-0295.1	DESC0016476
articles:21776	10.1002/2018JA025258	
articles:21704	10.1175/JAMC-D-17-0137.1	DEEE0005373
articles:21607	10.1175/JCLI-D-17-0739.1	
articles:21703	10.1175/JAS-D-17-0392.1	
articles:21845	10.1029/2017GB005816	
articles:21621	10.1175/MWR-D-17-0296.1	
articles:21583	10.1175/JCLI-D-17-0391.1	
articles:21701	10.1175/JAS-D-17-0343.1	
articles:21630	10.1175/JCLI-D-17-0719.1	
articles:21609	10.1175/JCLI-D-17-0492.1	
articles:21608	10.1175/JCLI-D-17-0302.1	
articles:21864	10.1002/joc.5512	AGS1243030
articles:21631	10.5194/essd-10-857-2018	
articles:21629	10.1038/s41558-018-0144-7	
articles:21680	10.1002/2018JD028336	
articles:21681	10.1002/2017JD028213	
articles:21682	10.1002/2017JD027631	
articles:21683	10.1029/2017JD028030	NNX14AD83G,NNX16AF90G
articles:21545	10.1038/s41558-018-0097-x	
articles:21610	10.1186/s13071-018-2808-6	NNX16AO98G
articles:21986	10.1111/risa.12991	
articles:22290	10.1093/jme/tjy060	CC999999
articles:21611	10.5194/acp-18-5639-2018	
articles:21612	10.5194/tc-12-1499-2018	
articles:21816	10.3390/rs10040642	
articles:21585	10.5194/tc-12-1433-2018	
articles:21562	10.5194/acp-18-5157-2018	
articles:21586	10.5194/gmd-11-1467-2018	
articles:21635	10.1002/2017JD027775	
articles:21632	10.1002/2017JD027782	AGS1552153
articles:21633	10.1002/2017JD028007	
articles:21756	10.1002/2017GL076770	
articles:21755	10.1002/2018GL077328	
articles:21544	10.1016/j.agrformet.2018.01.025	
articles:21567	10.1038/s41467-018-03756-1	
articles:21568	10.5194/acp-18-5001-2018	NNX12AD04G
articles:21569	10.5194/acp-18-4935-2018	
articles:21587	10.1021/acs.chemrev.7b00439	
articles:21644	10.1002/2017GB005788	
articles:21570	10.1073/pnas.1719903115	
articles:21588	10.3847/1538-4357/aab607	
articles:21634	10.1002/2017JD027697	
articles:21492	10.1111/gcb.13979	
articles:21476	10.1016/j.jenvrad.2018.01.006	
articles:21527	10.1088/1748-9326/aab2b3	
articles:21605	10.3390/rs10040514	
articles:21546	10.1016/j.asr.2017.09.029	
articles:21547	10.3847/2041-8213/aab434	
articles:21656	10.1002/2017MS001108	
articles:21652	10.1175/BAMS-D-16-0215.1	
articles:21653	10.1175/BAMS-D-17-0046.1	
articles:21651	10.1175/BAMS-D-17-0287.1	
articles:21616	10.1002/eap.1682	
articles:21657	10.1175/BAMS-D-16-0050.1	
articles:21655	10.1002/2017MS001157	DEAC0576RL01830
articles:21757	10.28974/idojaras.2018.2.2	
articles:21572	10.1175/JCLI-D-17-0521.1	
articles:21573	10.1175/JCLI-D-17-0600.1	
articles:21758	10.1175/JHM-D-17-0238.1	DESC0012711
articles:21643	10.1002/2017GB005751	
articles:21615	10.1175/MWR-D-17-0239.1	
articles:21614	10.1175/JAS-D-17-0306.1	
articles:21613	10.1175/JAS-D-17-0128.1	
articles:21654	10.1002/2017SW001756	AGS1033112
articles:21706	10.1002/2017JA025107	AGS1033112,AGS1552153
articles:21705	10.1002/2018JA025234	
articles:21589	10.1063/1.5022034	
articles:21561	10.1111/cgf.13336	
articles:21548	10.5194/angeo-36-509-2018	
usclivar:109	10.5065/D6TH8KGW	
articles:21549	10.5194/esd-9-299-2018	
articles:21637	10.1126/sciadv.aao2824	
articles:21590	10.1002/2017GL076520	
articles:21593	10.1002/2017JD027791	
articles:21592	10.1002/2017JD027688	NNX10AR40G
articles:21594	10.1002/2017JD028009	
articles:21780	10.1111/ele.12942	
articles:21591	10.1002/2018GL077062	
articles:21987	10.1111/risa.12983	
articles:21508	10.1073/pnas.1702393115	
articles:21528	10.5194/acp-18-3919-2018	
articles:21503	10.1007/s00382-017-3749-z	
articles:21509	10.5194/gmd-11-1033-2018	
articles:21510	10.5194/gmd-11-1009-2018	
articles:21512	10.3847/1538-4357/aaafd5	
articles:21530	10.1002/2018JD028377	2.02E+13
articles:21532	10.1002/2017JD027917	
articles:21531	10.1002/2017JD027411	
articles:21529	10.1002/2017JD027995	
articles:21534	10.1002/2017JD028168	2.02E+13
articles:21533	10.1002/2017JD027732	
articles:21511	10.1016/j.agrformet.2017.11.012	2.02E+13
articles:21599	10.1002/2017MS001208	
articles:21499	10.1038/s41467-018-03474-8	
articles:21513	10.1088/1748-9326/aaafd6	
articles:21708	10.3390/atmos9030106	
articles:21478	10.1007/s10584-017-2119-5	
articles:21500	10.5194/essd-10-405-2018	
articles:21501	10.5194/hess-22-1775-2018	
articles:21502	10.1126/science.aao6379	
articles:21595	10.1002/2017JA024746	80NSSC17K0013,NNX14AE06G,NNX17AI42G
articles:21477	10.1038/s41561-018-0059-y	
technotes:562	10.5065/D6NV9H2Z	
articles:21507	10.3847/1538-3881/aaaebf	
articles:21262	10.1061/(ASCE)WR.1943-5452.0000903	
articles:21281	10.1016/j.atmosenv.2017.12.036	
usclivar:105	10.5065/D6445K82	
articles:21574	10.1093/icesjms/fsx168	
articles:21575	10.1016/j.envint.2017.12.027	
articles:21537	10.1016/j.gloplacha.2018.01.002	
articles:21535	10.1175/JAMC-D-17-0113.1	AGS1419563
articles:21598	10.1002/2017MS001209	
articles:21600	10.1002/2017EF000684	
articles:21597	10.1002/2017MS001248	
